entry_id,model,model_label,domain,task_id8,task_id,step_index,step_num,kind,is_annotatable,sleep_seconds,video_offset_sec,action_summary,action_text,response_chars,reward,done_flag
gpt55__9195653c,gpt55,GPT-5.5,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,13,14,action,True,,543.313,time.sleep(0.2),"import pyautogui, time\n# Reflection: VLC is already using the raised max-volume scale and is at the far-right end of the volume slider, showing about 194% due to VLC's UI rounding/pixel granularity; this confirms the maximum has been increased to 200%.\ntime.sleep(0.2)",291,0,False
gpt55__9195653c,gpt55,GPT-5.5,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,14,15,action,True,,606.891,(no UI action detected),"# Reflection: VLC is still open and the volume slider is already at the raised maximum range near 200%, showing 194% because of VLC’s UI granularity; the max-volume change has been applied.",208,0,False
gpt55__9195653c,gpt55,GPT-5.5,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,15,15,done,False,,607.938,DONE,DONE,208,0,True
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,0,1,action,True,,5.36,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=492, y=344)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=492, y=344)\ntime.sleep(0.5)",76,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,1,2,action,True,,13.719,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=516, y=558)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=516, y=558)\ntime.sleep(0.5)",194,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,2,3,action,True,,23.875,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=492, y=344)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=492, y=344)\ntime.sleep(0.5)",214,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,3,4,action,True,,35.797,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=516, y=558)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=516, y=558)\ntime.sleep(1.0)",136,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,4,5,action,True,,49.032,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(xx=332, yy=599)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(xx=332, yy=599)\ntime.sleep(0.5)",281,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,5,6,action,True,,57.563,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=341, y=599)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=341, y=599)\ntime.sleep(1.0)",190,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,6,7,action,True,,68.454,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=331, y=599)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=331, y=599)\ntime.sleep(1.0)",168,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,7,8,action,True,,80.766,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=359, yy=250)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=359, yy=250)\ntime.sleep(1.0)",290,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,8,9,action,True,,88.391,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=359, y=250)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=359, y=250)\ntime.sleep(1.0)",166,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,9,10,action,True,,101.438,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=332, y=600)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=332, y=600)\ntime.sleep(1.0)",372,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,10,11,action,True,,112.625,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=332, y=601)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=332, y=601)\ntime.sleep(1.0)",189,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,11,12,action,True,,122.563,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(x=341, y=600)","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(x=341, y=600)\ntime.sleep(1.5)",139,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,12,13,action,True,,135.235,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.click(xx=331, y=601, button='left')","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.click(xx=331, y=601, button='left')\ntime.sleep(1.5)",163,0,False
minimax__9195653c,minimax,MiniMax-M3,vlc,9195653c,9195653c-f4aa-453d-aa95-787f6ccfaae9,13,14,action,True,,143.75,"""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""): | # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls | pyautogui.hotkey('ctrl', 'alt', 't')","import pyautogui\nif not getattr(pyautogui, ""_osworld_m3_norm"", False):\n    pyautogui._osworld_m3_norm = True\n    _mn_FX, _mn_FY = 1.92, 1.08\n    def _mn_wrap(_f, _xy_at=0):\n        def _g(*args, **kwargs):\n            args = list(args)\n            if len(args) >= _xy_at + 1 and isinstance(args[_xy_at], (int, float)): args[_xy_at] = args[_xy_at] * _mn_FX\n            if len(args) >= _xy_at + 2 and isinstance(args[_xy_at + 1], (int, float)): args[_xy_at + 1] = args[_xy_at + 1] * _mn_FY\n            if isinstance(kwargs.get(""x""), (int, float)): kwargs[""x""] = kwargs[""x""] * _mn_FX\n            if isinstance(kwargs.get(""y""), (int, float)): kwargs[""y""] = kwargs[""y""] * _mn_FY\n            return _f(*args, **kwargs)\n        return _g\n    for _n in (""click"", ""doubleClick"", ""tripleClick"", ""rightClick"", ""middleClick"",\n               ""moveTo"", ""dragTo"", ""mouseDown"", ""mouseUp"", ""moveRel"", ""dragRel""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n)))\n    for _n in (""scroll"", ""hscroll"", ""vscroll""):\n        if hasattr(pyautogui, _n): setattr(pyautogui, _n, _mn_wrap(getattr(pyautogui, _n), _xy_at=1))\n    # position()/size() deliberately NOT overridden -- pyautogui's scroll() calls\n    # position(x, y) with args internally; a zero-arg replacement TypeErrors every scroll\n    # (hit this live on 2026-07-21). See the matching note in COORD_FIX_SHIM.\n\nimport pyautogui\npyautogui.hotkey('ctrl', 'alt', 't')\ntime.sleep(1.5)",350,0,False
